timestamp,mac,frequency,length,rssi,crc,expected,srcmac,transctr,pkctr,nbpackets,txpower,txifdur,txpksize,txfillbyte
2017-01-18_16.18.52,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,1,10,0,100,100,0x0a
2017-01-18_16.18.52,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,2,10,0,100,100,0x0a
2017-01-18_16.18.52,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,3,10,0,100,100,0x0a
2017-01-18_16.18.52,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,4,10,0,100,100,0x0a
2017-01-18_16.18.52,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,5,10,0,100,100,0x0a
2017-01-18_16.18.52,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,6,10,0,100,100,0x0a
2017-01-18_16.18.52,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,7,10,0,100,100,0x0a
2017-01-18_16.18.52,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,8,10,0,100,100,0x0a
2017-01-18_16.18.52,05-43-32-ff-03-dd-a6-85,12,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,9,10,0,100,100,0x0a
2017-01-18_16.18.53,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,1,0,10,0,100,100,0x0a
2017-01-18_16.18.53,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,1,1,10,0,100,100,0x0a
2017-01-18_16.18.53,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,1,2,10,0,100,100,0x0a
2017-01-18_16.18.53,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,1,3,10,0,100,100,0x0a
2017-01-18_16.18.53,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,1,4,10,0,100,100,0x0a
2017-01-18_16.18.53,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,1,5,10,0,100,100,0x0a
2017-01-18_16.18.53,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,1,6,10,0,100,100,0x0a
2017-01-18_16.18.54,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,1,7,10,0,100,100,0x0a
2017-01-18_16.18.54,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,1,8,10,0,100,100,0x0a
2017-01-18_16.18.54,05-43-32-ff-03-dd-a4-84,13,100,-34,1,1,05-43-32-ff-03-dd-a6-85,1,9,10,0,100,100,0x0a
2017-01-18_16.18.54,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,0,10,0,100,100,0x0a
2017-01-18_16.18.54,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,1,10,0,100,100,0x0a
2017-01-18_16.18.54,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,2,10,0,100,100,0x0a
2017-01-18_16.18.55,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,3,10,0,100,100,0x0a
2017-01-18_16.18.55,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,4,10,0,100,100,0x0a
2017-01-18_16.18.55,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,5,10,0,100,100,0x0a
2017-01-18_16.18.55,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,6,10,0,100,100,0x0a
2017-01-18_16.18.55,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,7,10,0,100,100,0x0a
2017-01-18_16.18.55,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,8,10,0,100,100,0x0a
2017-01-18_16.18.55,05-43-32-ff-03-dd-a6-85,13,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,9,10,0,100,100,0x0a
2017-01-18_16.18.56,05-43-32-ff-03-dd-a4-84,14,100,-36,1,1,05-43-32-ff-03-dd-a6-85,1,0,10,0,100,100,0x0a
2017-01-18_16.18.56,05-43-32-ff-03-dd-a4-84,14,100,-36,1,1,05-43-32-ff-03-dd-a6-85,1,1,10,0,100,100,0x0a
2017-01-18_16.18.56,05-43-32-ff-03-dd-a4-84,14,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,2,10,0,100,100,0x0a
2017-01-18_16.18.56,05-43-32-ff-03-dd-a4-84,14,100,-36,1,1,05-43-32-ff-03-dd-a6-85,1,3,10,0,100,100,0x0a
2017-01-18_16.18.56,05-43-32-ff-03-dd-a4-84,14,100,-36,1,1,05-43-32-ff-03-dd-a6-85,1,4,10,0,100,100,0x0a
2017-01-18_16.18.56,05-43-32-ff-03-dd-a4-84,14,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,5,10,0,100,100,0x0a
2017-01-18_16.18.56,05-43-32-ff-03-dd-a4-84,14,100,-36,1,1,05-43-32-ff-03-dd-a6-85,1,6,10,0,100,100,0x0a
2017-01-18_16.18.56,05-43-32-ff-03-dd-a4-84,14,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,7,10,0,100,100,0x0a
2017-01-18_16.18.56,05-43-32-ff-03-dd-a4-84,14,100,-36,1,1,05-43-32-ff-03-dd-a6-85,1,8,10,0,100,100,0x0a
2017-01-18_16.18.56,05-43-32-ff-03-dd-a4-84,14,100,-36,1,1,05-43-32-ff-03-dd-a6-85,1,9,10,0,100,100,0x0a
2017-01-18_16.18.57,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,0,10,0,100,100,0x0a
2017-01-18_16.18.57,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,1,10,0,100,100,0x0a
2017-01-18_16.18.57,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,2,10,0,100,100,0x0a
2017-01-18_16.18.57,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,3,10,0,100,100,0x0a
2017-01-18_16.18.57,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,4,10,0,100,100,0x0a
2017-01-18_16.18.57,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,5,10,0,100,100,0x0a
2017-01-18_16.18.58,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,6,10,0,100,100,0x0a
2017-01-18_16.18.58,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,7,10,0,100,100,0x0a
2017-01-18_16.18.58,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,8,10,0,100,100,0x0a
2017-01-18_16.18.58,05-43-32-ff-03-dd-a6-85,14,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,9,10,0,100,100,0x0a
2017-01-18_16.18.58,05-43-32-ff-03-dd-a4-84,15,100,-34,1,1,05-43-32-ff-03-dd-a6-85,1,0,10,0,100,100,0x0a
2017-01-18_16.18.58,05-43-32-ff-03-dd-a4-84,15,100,-34,1,1,05-43-32-ff-03-dd-a6-85,1,1,10,0,100,100,0x0a
2017-01-18_16.18.59,05-43-32-ff-03-dd-a4-84,15,100,-34,1,1,05-43-32-ff-03-dd-a6-85,1,2,10,0,100,100,0x0a
2017-01-18_16.18.59,05-43-32-ff-03-dd-a4-84,15,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,3,10,0,100,100,0x0a
2017-01-18_16.18.59,05-43-32-ff-03-dd-a4-84,15,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,4,10,0,100,100,0x0a
2017-01-18_16.18.59,05-43-32-ff-03-dd-a4-84,15,100,-34,1,1,05-43-32-ff-03-dd-a6-85,1,5,10,0,100,100,0x0a
2017-01-18_16.18.59,05-43-32-ff-03-dd-a4-84,15,100,-34,1,1,05-43-32-ff-03-dd-a6-85,1,6,10,0,100,100,0x0a
2017-01-18_16.18.59,05-43-32-ff-03-dd-a4-84,15,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,7,10,0,100,100,0x0a
2017-01-18_16.18.59,05-43-32-ff-03-dd-a4-84,15,100,-34,1,1,05-43-32-ff-03-dd-a6-85,1,8,10,0,100,100,0x0a
2017-01-18_16.18.59,05-43-32-ff-03-dd-a4-84,15,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,9,10,0,100,100,0x0a
2017-01-18_16.19.00,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,0,10,0,100,100,0x0a
2017-01-18_16.19.00,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,1,10,0,100,100,0x0a
2017-01-18_16.19.00,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,2,10,0,100,100,0x0a
2017-01-18_16.19.00,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,3,10,0,100,100,0x0a
2017-01-18_16.19.00,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,4,10,0,100,100,0x0a
2017-01-18_16.19.00,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,5,10,0,100,100,0x0a
2017-01-18_16.19.00,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,6,10,0,100,100,0x0a
2017-01-18_16.19.00,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,7,10,0,100,100,0x0a
2017-01-18_16.19.00,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,8,10,0,100,100,0x0a
2017-01-18_16.19.01,05-43-32-ff-03-dd-a6-85,15,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,9,10,0,100,100,0x0a
2017-01-18_16.19.01,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,0,10,0,100,100,0x0a
2017-01-18_16.19.01,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,1,10,0,100,100,0x0a
2017-01-18_16.19.01,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,2,10,0,100,100,0x0a
2017-01-18_16.19.01,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,3,10,0,100,100,0x0a
2017-01-18_16.19.01,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,4,10,0,100,100,0x0a
2017-01-18_16.19.01,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,5,10,0,100,100,0x0a
2017-01-18_16.19.02,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,6,10,0,100,100,0x0a
2017-01-18_16.19.02,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,7,10,0,100,100,0x0a
2017-01-18_16.19.02,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,8,10,0,100,100,0x0a
2017-01-18_16.19.02,05-43-32-ff-03-dd-a4-84,16,100,-35,1,1,05-43-32-ff-03-dd-a6-85,1,9,10,0,100,100,0x0a
2017-01-18_16.19.02,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,0,10,0,100,100,0x0a
2017-01-18_16.19.02,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,1,10,0,100,100,0x0a
2017-01-18_16.19.02,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,2,10,0,100,100,0x0a
2017-01-18_16.19.02,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,3,10,0,100,100,0x0a
2017-01-18_16.19.03,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,4,10,0,100,100,0x0a
2017-01-18_16.19.03,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,5,10,0,100,100,0x0a
2017-01-18_16.19.03,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,6,10,0,100,100,0x0a
2017-01-18_16.19.03,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,7,10,0,100,100,0x0a
2017-01-18_16.19.03,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,8,10,0,100,100,0x0a
2017-01-18_16.19.03,05-43-32-ff-03-dd-a6-85,16,100,-37,1,1,05-43-32-ff-03-dd-a4-84,1,9,10,0,100,100,0x0a
2017-01-18_16.19.04,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,0,10,0,100,100,0x0a
2017-01-18_16.19.04,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,1,10,0,100,100,0x0a
2017-01-18_16.19.04,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,2,10,0,100,100,0x0a
2017-01-18_16.19.04,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,3,10,0,100,100,0x0a
2017-01-18_16.19.04,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,4,10,0,100,100,0x0a
2017-01-18_16.19.04,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,5,10,0,100,100,0x0a
2017-01-18_16.19.04,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,6,10,0,100,100,0x0a
2017-01-18_16.19.04,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,7,10,0,100,100,0x0a
2017-01-18_16.19.04,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,8,10,0,100,100,0x0a
2017-01-18_16.19.04,05-43-32-ff-03-dd-a4-84,17,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,9,10,0,100,100,0x0a
2017-01-18_16.19.05,05-43-32-ff-03-dd-a6-85,17,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,0,10,0,100,100,0x0a
2017-01-18_16.19.05,05-43-32-ff-03-dd-a6-85,17,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,1,10,0,100,100,0x0a
2017-01-18_16.19.05,05-43-32-ff-03-dd-a6-85,17,100,-38,1,1,05-43-32-ff-03-dd-a4-84,1,2,10,0,100,100,0x0a
2017-01-18_16.19.05,05-43-32-ff-03-dd-a6-85,17,100,-38,1,1,05-43-32-ff-03-dd-a4-84,1,3,10,0,100,100,0x0a
2017-01-18_16.19.05,05-43-32-ff-03-dd-a6-85,17,100,-38,1,1,05-43-32-ff-03-dd-a4-84,1,4,10,0,100,100,0x0a
2017-01-18_16.19.05,05-43-32-ff-03-dd-a6-85,17,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,5,10,0,100,100,0x0a
2017-01-18_16.19.05,05-43-32-ff-03-dd-a6-85,17,100,-38,1,1,05-43-32-ff-03-dd-a4-84,1,6,10,0,100,100,0x0a
2017-01-18_16.19.06,05-43-32-ff-03-dd-a6-85,17,100,-39,1,1,05-43-32-ff-03-dd-a4-84,1,7,10,0,100,100,0x0a
2017-01-18_16.19.06,05-43-32-ff-03-dd-a6-85,17,100,-38,1,1,05-43-32-ff-03-dd-a4-84,1,8,10,0,100,100,0x0a
2017-01-18_16.19.06,05-43-32-ff-03-dd-a6-85,17,100,-38,1,1,05-43-32-ff-03-dd-a4-84,1,9,10,0,100,100,0x0a
2017-01-18_16.19.06,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,0,10,0,100,100,0x0a
2017-01-18_16.19.06,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,1,10,0,100,100,0x0a
2017-01-18_16.19.06,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,2,10,0,100,100,0x0a
2017-01-18_16.19.06,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,3,10,0,100,100,0x0a
2017-01-18_16.19.07,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,4,10,0,100,100,0x0a
2017-01-18_16.19.07,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,5,10,0,100,100,0x0a
2017-01-18_16.19.07,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,6,10,0,100,100,0x0a
2017-01-18_16.19.07,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,7,10,0,100,100,0x0a
2017-01-18_16.19.07,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,8,10,0,100,100,0x0a
2017-01-18_16.19.07,05-43-32-ff-03-dd-a4-84,18,100,-37,1,1,05-43-32-ff-03-dd-a6-85,1,9,10,0,100,100,0x0a
2017-01-18_16.19.07,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,0,10,0,100,100,0x0a
2017-01-18_16.19.08,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,1,10,0,100,100,0x0a
2017-01-18_16.19.08,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,2,10,0,100,100,0x0a
2017-01-18_16.19.08,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,3,10,0,100,100,0x0a
2017-01-18_16.19.08,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,4,10,0,100,100,0x0a
2017-01-18_16.19.08,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,5,10,0,100,100,0x0a
2017-01-18_16.19.08,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,6,10,0,100,100,0x0a
2017-01-18_16.19.08,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,7,10,0,100,100,0x0a
2017-01-18_16.19.08,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,8,10,0,100,100,0x0a
2017-01-18_16.19.08,05-43-32-ff-03-dd-a6-85,18,100,-40,1,1,05-43-32-ff-03-dd-a4-84,1,9,10,0,100,100,0x0a
2017-01-18_16.19.09,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,0,10,0,100,100,0x0a
2017-01-18_16.19.09,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,1,10,0,100,100,0x0a
2017-01-18_16.19.09,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,2,10,0,100,100,0x0a
2017-01-18_16.19.09,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,3,10,0,100,100,0x0a
2017-01-18_16.19.09,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,4,10,0,100,100,0x0a
2017-01-18_16.19.09,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,5,10,0,100,100,0x0a
2017-01-18_16.19.09,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,6,10,0,100,100,0x0a
2017-01-18_16.19.09,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,7,10,0,100,100,0x0a
2017-01-18_16.19.10,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,8,10,0,100,100,0x0a
2017-01-18_16.19.10,05-43-32-ff-03-dd-a4-84,19,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,9,10,0,100,100,0x0a
2017-01-18_16.19.10,05-43-32-ff-03-dd-a6-85,19,100,-42,1,1,05-43-32-ff-03-dd-a4-84,1,0,10,0,100,100,0x0a
2017-01-18_16.19.10,05-43-32-ff-03-dd-a6-85,19,100,-43,1,1,05-43-32-ff-03-dd-a4-84,1,1,10,0,100,100,0x0a
2017-01-18_16.19.10,05-43-32-ff-03-dd-a6-85,19,100,-43,1,1,05-43-32-ff-03-dd-a4-84,1,2,10,0,100,100,0x0a
2017-01-18_16.19.10,05-43-32-ff-03-dd-a6-85,19,100,-43,1,1,05-43-32-ff-03-dd-a4-84,1,3,10,0,100,100,0x0a
2017-01-18_16.19.10,05-43-32-ff-03-dd-a6-85,19,100,-43,1,1,05-43-32-ff-03-dd-a4-84,1,4,10,0,100,100,0x0a
2017-01-18_16.19.11,05-43-32-ff-03-dd-a6-85,19,100,-42,1,1,05-43-32-ff-03-dd-a4-84,1,5,10,0,100,100,0x0a
2017-01-18_16.19.11,05-43-32-ff-03-dd-a6-85,19,100,-42,1,1,05-43-32-ff-03-dd-a4-84,1,6,10,0,100,100,0x0a
2017-01-18_16.19.11,05-43-32-ff-03-dd-a6-85,19,100,-43,1,1,05-43-32-ff-03-dd-a4-84,1,7,10,0,100,100,0x0a
2017-01-18_16.19.11,05-43-32-ff-03-dd-a6-85,19,100,-42,1,1,05-43-32-ff-03-dd-a4-84,1,8,10,0,100,100,0x0a
2017-01-18_16.19.11,05-43-32-ff-03-dd-a6-85,19,100,-42,1,1,05-43-32-ff-03-dd-a4-84,1,9,10,0,100,100,0x0a
2017-01-18_16.19.11,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,0,10,0,100,100,0x0a
2017-01-18_16.19.11,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,1,10,0,100,100,0x0a
2017-01-18_16.19.12,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,2,10,0,100,100,0x0a
2017-01-18_16.19.12,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,3,10,0,100,100,0x0a
2017-01-18_16.19.12,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,4,10,0,100,100,0x0a
2017-01-18_16.19.12,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,5,10,0,100,100,0x0a
2017-01-18_16.19.12,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,6,10,0,100,100,0x0a
2017-01-18_16.19.12,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,7,10,0,100,100,0x0a
2017-01-18_16.19.12,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,8,10,0,100,100,0x0a
2017-01-18_16.19.12,05-43-32-ff-03-dd-a4-84,20,100,-40,1,1,05-43-32-ff-03-dd-a6-85,1,9,10,0,100,100,0x0a
2017-01-18_16.19.13,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,1,0,10,0,100,100,0x0a
2017-01-18_16.19.13,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,1,1,10,0,100,100,0x0a
2017-01-18_16.19.13,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,1,2,10,0,100,100,0x0a
2017-01-18_16.19.13,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,1,3,10,0,100,100,0x0a
2017-01-18_16.19.13,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,1,4,10,0,100,100,0x0a
2017-01-18_16.19.13,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,1,5,10,0,100,100,0x0a
2017-01-18_16.19.13,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,1,6,10,0,100,100,0x0a
2017-01-18_16.19.13,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,1,7,10,0,100,100,0x0a
2017-01-18_16.19.14,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,1,8,10,0,100,100,0x0a
2017-01-18_16.19.14,05-43-32-ff-03-dd-a6-85,20,100,-43,1,1,05-43-32-ff-03-dd-a4-84,1,9,10,0,100,100,0x0a
2017-01-18_16.19.14,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,1,0,10,0,100,100,0x0a
2017-01-18_16.19.14,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,1,1,10,0,100,100,0x0a
2017-01-18_16.19.14,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,1,2,10,0,100,100,0x0a
2017-01-18_16.19.14,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,1,3,10,0,100,100,0x0a
2017-01-18_16.19.14,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,1,4,10,0,100,100,0x0a
2017-01-18_16.19.14,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,1,5,10,0,100,100,0x0a
2017-01-18_16.19.15,05-43-32-ff-03-dd-a4-84,21,100,-38,1,1,05-43-32-ff-03-dd-a6-85,1,6,10,0,100,100,0x0a
